date,topic_Economy_taxes_tariffs_seed_binary,topic_Border_security_immigration_seed_binary,topic_Foreign_policy_seed_binary,topic_Energy_seed_binary,topic_Environment_seed_binary,topic_Government_reform_seed_binary,topic_Legal_battles_seed_binary,topic_Media_attacks_seed_binary,topic_Political_opposition_attacks_seed_binary,topic_Patriotism_seed_binary,topic_Domestic_social_initiatives_seed_binary,nmf_topic_0_binary,nmf_topic_1_binary,nmf_topic_2_binary,nmf_topic_3_binary,nmf_topic_4_binary,nmf_topic_5_binary,nmf_topic_6_binary,nmf_topic_7_binary,nmf_topic_8_binary,nmf_topic_9_binary,nmf_topic_10_binary,embedding_topic_0_binary,embedding_topic_1_binary,embedding_topic_2_binary,embedding_topic_3_binary,embedding_topic_4_binary,embedding_topic_5_binary,embedding_topic_6_binary,embedding_topic_7_binary,embedding_topic_8_binary,embedding_topic_9_binary,embedding_topic_10_binary,raw_char_count,clean_char_count,word_count,topic_Economy_taxes_tariffs_seed_count,topic_Border_security_immigration_seed_count,topic_Foreign_policy_seed_count,topic_Energy_seed_count,topic_Environment_seed_count,topic_Government_reform_seed_count,topic_Legal_battles_seed_count,topic_Media_attacks_seed_count,topic_Political_opposition_attacks_seed_count,topic_Patriotism_seed_count,topic_Domestic_social_initiatives_seed_count,nmf_topic_0_score,nmf_topic_1_score,nmf_topic_2_score,nmf_topic_3_score,nmf_topic_4_score,nmf_topic_5_score,nmf_topic_6_score,nmf_topic_7_score,nmf_topic_8_score,nmf_topic_9_score,nmf_topic_10_score,Economy_taxes_tariffs_topic_sentence_count,Border_security_immigration_topic_sentence_count,Foreign_policy_topic_sentence_count,Energy_topic_sentence_count,Environment_topic_sentence_count,Government_reform_topic_sentence_count,Legal_battles_topic_sentence_count,Media_attacks_topic_sentence_count,Political_opposition_attacks_topic_sentence_count,Patriotism_topic_sentence_count,Domestic_social_initiatives_topic_sentence_count,vix_close,delta_vix,vix_pct_change,vix_lag1,delta_vix_lag1,sp500_close,sp500_return,sp500_return_lag1,sp500_rolling_vol_5d,sp500_rolling_vol_10d
2025-12-11,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,19126.0,18704.0,6921,20.0,3.5,18.5,0.5,1.5,3.0,0.0,0.0,3.5,7.0,1.0,0.2897557224246178,0.0,0.0268820741955322,0.0599371251097524,0.0464306545798905,0.0264086345407399,0.0030751747640111,0.1252087922069573,0.0334884221353875,0.2585488713288628,0.1302645287142481,17.0,3.0,17.0,0.5,1.0,3.0,0.0,0.0,3.5,6.0,1.0,14.85,-0.9199999999999999,-0.05833861762840842,15.77,-1.1600000000000001,6901.0,0.0020793764194066977,0.006749496748049477,0.0038166334436809234,0.0036936424310465557
2025-12-12,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4626.0,4232.0,793,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0229832085537749,0.0577861067284038,0.0,0.0,0.9050542895678264,0.0046249631281188,0.0,0.009551432021876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,15.74,0.8900000000000006,0.05993265993265995,14.85,-0.9199999999999999,6827.41,-0.010663671931604113,0.0020793764194066977,0.00649602459502416,0.004985425840391877
2025-12-15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,20688.75,20071.75,14930,8.0,16.25,15.75,0.75,2.0,2.0,2.5,1.5,4.5,7.25,3.0,0.0307632401461756,0.0058482520885796,0.0150487480053614,0.1002424605855674,0.0230878335598318,0.0278733868772423,0.043929711100738,0.10327479431141,0.4732353961471641,0.1380041220457912,0.038692055132138,6.75,11.75,12.5,0.75,2.0,1.75,2.5,1.25,4.0,7.0,2.75,16.5,0.7599999999999998,0.04828462515883092,15.74,0.8900000000000006,6816.51,-0.0015965058492165562,-0.010663671931604113,0.006387469267437489,0.004699779944309165
2025-12-16,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38690.0,38018.0,7086,1.0,0.0,63.0,2.0,0.0,3.0,13.0,12.0,3.0,4.0,4.0,0.0,0.1472538258724215,0.0561900350532086,0.1566216387804838,0.1737742555345179,0.0,0.0,0.1792196158816008,0.0,0.2628656142204785,0.0240750146572886,1.0,0.0,51.0,2.0,0.0,3.0,12.0,11.0,3.0,4.0,4.0,16.48,-0.019999999999999574,-0.00121212121212122,16.5,0.7599999999999998,6800.26,-0.0023839178699950336,-0.0015965058492165562,0.006423821770209441,0.004675477350313074
2025-12-17,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,5827.0,5632.333333333333,2954,9.333333333333334,6.666666666666667,5.666666666666667,4.0,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,4.333333333333333,6.666666666666667,1.6666666666666667,0.0388949147693722,0.0931294236724903,0.0189690920012106,0.085468289188884,0.0,0.1671955486370413,0.0037546718197834,0.0368069804075669,0.4470711424218299,0.1087099370818213,0.0,8.0,6.333333333333333,4.0,3.333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,4.333333333333333,5.666666666666667,1.0,17.62,1.1400000000000006,0.06917475728155353,16.48,-0.019999999999999574,6721.43,-0.011592203827500702,-0.0023839178699950336,0.005998695773654384,0.0056651733445586445
2025-12-18,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,35664.0,34735.0,6216,11.0,4.0,9.0,0.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0255194453449223,0.0285304342351832,0.5116602794935348,0.1169763983180702,0.1539590596895851,0.1365431873084045,0.0,0.0268111956102997,6.0,4.0,6.0,0.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,16.87,-0.75,-0.04256526674233829,17.62,1.1400000000000006,6774.76,0.007934323499612317,-0.011592203827500702,0.007941756865331434,0.006425907579445166
2025-12-19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,38951.0,38647.5,14317,45.0,8.0,11.0,2.5,4.0,8.5,2.5,8.5,14.5,19.5,10.5,0.0265880438521723,0.0,0.0251628165731539,0.0406278980015297,0.0,0.4979813376336379,0.0,0.0279873839587981,0.0896268168737506,0.2868886725423168,0.0051370305646403,35.5,8.0,7.0,1.5,4.0,7.5,2.5,8.5,14.0,18.0,9.5,14.91,-1.9600000000000009,-0.11618257261410792,16.87,-0.75,6834.5,0.008818024549947179,0.007934323499612317,0.008411952555483037,0.007127926576409635
2025-12-22,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,49036.0,48330.0,8778,27.0,8.0,62.0,9.0,0.0,5.0,1.0,1.0,9.0,27.0,7.0,0.2518337674443476,0.1105752483608434,0.0,0.1392021154696864,0.0072384319983873,0.268499393100507,0.0,0.0,0.0544550008855833,0.0,0.1681960427406446,26.0,8.0,48.0,9.0,0.0,5.0,1.0,1.0,9.0,25.0,6.0,14.08,-0.8300000000000001,-0.0556673373574782,14.91,-1.9600000000000009,6878.49,0.006436462067451965,0.008818024549947179,0.008735368033344494,0.00735380222841309
2025-12-24,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17801.0,14631.0,2707,1.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.024822830306564,0.0,0.3486361382534591,0.0467865394962019,0.0,0.011793611358048,0.0538640022187552,0.382064281445704,0.1081781010617516,0.0238544958595158,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,13.47,-0.5299999999999994,-0.03785714285714281,14.0,-0.08000000000000007,6932.05,0.0032215161386959235,0.004550417315428268,0.0023189451150589955,0.007220673615853462
2025-12-26,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,6414.0,5770.0,1096,8.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0618852428807739,0.0,0.0257664367861884,0.034326916701184,0.1608775956897304,0.0,0.0,0.1675301780606859,0.3939716356720841,0.1556419942093531,8.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,13.6,0.129999999999999,0.009651076466221209,13.47,-0.5299999999999994,6929.94,-0.0003043832632483312,0.0032215161386959235,0.003431636734609014,0.007208694547096504
2025-12-29,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,14651.6,13775.2,12785,2.2,2.4,37.6,0.4,0.2,1.4,0.2,1.4,1.0,1.2,0.4,0.0101702982366992,0.0749677059305415,0.2574214455289236,0.0,0.1800822360104748,0.0125352151234923,0.0437778578121726,0.0966263589425316,0.0563455342815607,0.0,0.2680733481336033,2.0,2.0,30.0,0.4,0.2,1.4,0.2,1.2,1.0,1.2,0.4,14.2,0.5999999999999996,0.044117647058823595,13.6,0.129999999999999,6905.74,-0.0034920937266411656,-0.0003043832632483312,0.0039723502547821836,0.006277697715049442
2025-12-31,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,593.0,400.0,69,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1890730447271597,0.0,0.4007943872290717,0.0,0.0,0.0,0.4101325680437687,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.95,0.6199999999999992,0.04326587578506613,14.33,0.13000000000000078,6845.5,-0.0073576325649918894,-0.0013756671985912794,0.003916759121603574,0.006759688198810234
2026-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,41890.0,39838.66666666666,21852,15.333333333333334,13.333333333333334,43.0,23.0,0.6666666666666666,4.666666666666667,10.0,2.333333333333333,7.333333333333333,11.0,0.3333333333333333,0.0420959483839712,0.1667955858369655,0.0194307330250479,0.0998825224816228,0.0141166521085823,0.0505809576806918,0.1864605225289634,0.0260537241938067,0.1668447553067834,0.0861954007091326,0.141543197744432,14.333333333333334,12.0,34.666666666666664,20.0,0.6666666666666666,4.0,9.333333333333334,2.333333333333333,7.333333333333333,10.333333333333334,0.3333333333333333,14.9,0.39000000000000057,0.026878015161957203,14.51,-0.4399999999999995,6902.05,0.0063541868667500445,0.0018946753341611,0.00522074853203149,0.005026714605189875
2026-01-06,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,77020.0,76688.0,14750,61.0,18.0,13.0,7.0,1.0,6.0,9.0,26.0,17.0,21.0,7.0,0.0414079686751942,0.0313981634720548,3.056828475077708e-05,0.0,0.0,0.1794670783826841,0.053604437951264,0.1213097171891433,0.0,0.5261599651544158,0.0466221008904927,48.0,17.0,13.0,4.0,1.0,6.0,12.0,22.0,15.0,19.0,6.0,14.75,-0.15000000000000036,-0.010067114093959773,14.9,0.39000000000000057,6944.82,0.006196709673212952,0.0063541868667500445,0.005741643989383286,0.004680845562720188
2026-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,121580.0,112386.0,21232,90.0,37.0,159.0,16.0,1.0,11.0,12.0,13.0,28.0,16.0,7.0,0.1413886398286177,0.1334769162651772,0.0,0.0,0.0,0.0638074307615787,0.1997907000177688,0.0261166632719343,0.0323095604552487,0.1625290783535622,0.2405810110461121,84.0,33.0,134.0,14.0,1.0,11.0,14.0,13.0,27.0,15.0,7.0,15.38,0.6300000000000008,0.042711864406779654,14.75,-0.15000000000000036,6920.93,-0.0034399739662078765,0.006196709673212952,0.006034719209593147,0.0045909781359456305
2026-01-08,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,44808.0,42378.0,7825,46.0,13.0,60.0,32.0,0.0,6.0,5.0,0.0,14.0,20.0,0.0,0.0625906208006512,0.282691391380422,0.0,0.0274318350889324,0.0825028968628564,0.0243629774630246,0.0162750186144337,0.0,0.0238714493660941,0.3100942287490021,0.1701795816745832,41.0,12.0,48.0,28.0,0.0,6.0,5.0,0.0,14.0,18.0,0.0,15.45,0.06999999999999851,0.004551365409622754,15.38,0.6300000000000008,6921.46,7.65793036485718e-05,-0.0034399739662078765,0.004172560696436258,0.0043790163101803175
2026-01-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,46303.0,44577.0,16373,36.0,13.5,52.0,68.0,0.5,12.5,5.5,7.5,2.5,12.0,0.0,0.1514294494430154,0.1108445539514865,0.0337169025644613,0.0806233040693532,0.0221272576161845,0.0810001719856319,0.0132608139257987,0.0233926151088507,0.3286834407185535,0.0,0.1549214906166638,32.0,10.0,39.5,52.0,0.5,10.0,5.0,7.0,2.5,12.0,0.0,14.49,-0.9599999999999991,-0.062135922330097015,15.45,0.06999999999999851,6966.28,0.006475512391894256,7.65793036485718e-05,0.004568381669889652,0.0047366518455744565
2026-01-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,12752.5,11850.0,4440,15.5,0.5,16.5,0.5,0.0,2.5,1.0,1.5,2.0,6.5,3.0,0.22220684285971,0.190289105309868,0.0836030590182254,0.0,0.0,0.1325212368840364,0.0403056372738153,0.0023484833118244,0.2005500708875356,0.1281755644549848,0.0,14.5,0.5,13.5,0.5,0.0,2.0,1.0,1.5,2.0,6.5,2.0,15.98,0.8600000000000012,0.05687830687830697,15.12,0.629999999999999,6963.74,-0.0019391538524380358,0.0015775995222702122,0.0038245118684950012,0.004609779927037053
2026-01-14,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,45665.0,43371.0,7915,22.0,6.0,27.0,2.0,0.0,4.0,8.0,5.0,3.0,12.0,26.0,0.1608665834052309,0.0,0.0623784826397411,0.0314030232030618,0.0322839398371217,0.28753287670877,0.0420234259918382,0.1836388816353162,0.1326347284428538,0.0197364218457769,0.047501636290289,22.0,6.0,22.0,2.0,0.0,4.0,8.0,5.0,3.0,10.0,24.0,16.75,0.7699999999999996,0.04818523153942422,15.98,0.8600000000000012,6926.6,-0.0053333409920530706,-0.0019391538524380358,0.0043727803528316655,0.004977002834762903
2026-01-15,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9888.5,9657.0,3573,5.5,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,5.0,6.5,0.0,0.0,0.0124708240914382,0.0256483399368069,0.0,0.5,0.0,0.4315797793466364,0.009637358598336,0.0206636980267824,0.0,5.0,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,5.0,5.0,15.84,-0.9100000000000001,-0.05432835820895521,16.75,0.7699999999999996,6944.47,0.002579909335027164,-0.0053333409920530706,0.004500645215544235,0.004171685904934967
2026-01-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,32074.0,31453.33333333333,17346,19.666666666666668,3.6666666666666665,10.0,1.0,1.3333333333333333,9.333333333333334,3.0,5.0,2.0,17.0,12.333333333333334,0.0173584196597087,0.0437666083759748,0.0623445722590394,0.0278842040865397,0.0628709047299706,0.4009356669335752,0.0183652660006551,0.0846193129176584,0.0814286822174379,0.1619849501485338,0.0384414126709058,17.333333333333332,3.333333333333333,9.0,1.0,1.3333333333333333,7.0,2.333333333333333,5.0,2.0,14.0,11.666666666666666,15.86,0.019999999999999574,0.0012626262626262985,15.84,-0.9100000000000001,6940.01,-0.000642237636565457,0.002579909335027164,0.003120044853067062,0.004218131864674336
2026-01-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,51672.333333333336,50097.16666666666,27094,57.0,19.666666666666668,59.0,9.166666666666666,4.333333333333333,12.333333333333334,6.0,7.0,15.0,14.5,2.333333333333333,0.359531585843137,0.0436384032713116,0.0052714646282457,0.0379573935814276,0.3993568136754515,0.11221714835677579,0.1373244332502548,0.1747536915137935,0.13429037369304841,0.2701507900161842,0.3255079021703693,47.0,16.666666666666668,45.833333333333336,7.166666666666667,4.0,11.0,7.333333333333333,5.333333333333333,13.666666666666666,12.5,2.0,20.09,1.25,0.06634819532908698,18.84,2.9800000000000004,6796.86,-0.020626771431165203,-0.000642237636565457,0.009082071160191512,0.0077220496264542296
2026-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,17687.125,17204.5,25737,15.875,5.625,27.125,5.5,0.625,1.75,1.0,2.0,2.625,6.0,0.625,0.1224754223350584,0.0627559550028325,0.0327228827395135,0.1330922232403138,0.2128611464562173,0.0601552165851576,0.0510139509934176,0.0658758341360404,0.124932579791559,0.0323922795202096,0.1017225091996798,13.5,4.0,22.625,4.625,0.625,1.625,1.0,2.0,2.625,5.25,0.625,16.9,-3.1900000000000013,-0.1587854654056745,20.09,1.25,6875.62,0.011587703733783039,-0.020626771431165203,0.011877783549391913,0.008471480699039162
2026-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,25927.0,25091.5,18692,13.75,8.75,40.5,3.75,0.25,2.25,2.0,1.75,2.75,4.0,3.5,0.1115147508976382,0.0715407379503933,0.059190141493034,0.0005381491625133,0.2055249549918083,0.1137591785666043,0.017366714670928,0.0056598902200303,0.1310821934213739,0.0702998161580909,0.2135234724675851,11.25,7.75,33.0,3.25,0.25,2.25,2.5,1.5,2.75,3.75,3.25,15.64,-1.259999999999998,-0.0745562130177514,16.9,-3.1900000000000013,6913.35,0.005487505126810399,0.011587703733783039,0.012210638421286564,0.008650589073682878
2026-01-23,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1970.0,1852.0,321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,16.09,0.4499999999999993,0.028772378516624064,15.64,-1.259999999999998,6915.61,0.0003269037442048539,0.005487505126810399,0.012117962365854064,0.008651440735228787
2026-01-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,24329.0,23389.2,22042,21.6,11.6,14.2,1.8,1.6,2.4,0.8,4.0,7.0,13.2,2.0,0.0836525820703613,0.0074720893310082,0.0628212026687713,0.012835789113933,0.0338145544808299,0.0324385084010924,0.1527559719401282,0.0315454786205395,0.209273594754995,0.3497321158402038,0.0236581127781371,17.6,10.4,11.8,1.6,1.4,2.0,1.2,3.2,6.6,11.8,2.0,16.35,0.20000000000000284,0.012383900928792713,16.15,0.05999999999999872,6978.6,0.004081879304713709,0.005006065986948416,0.004058086317743937,0.008634079177601844
2026-01-28,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,40844.0,40347.0,7413,24.0,3.0,1.0,1.0,0.0,5.0,3.0,2.0,2.0,36.0,15.0,0.2090555963103692,0.0,0.0279013093802039,0.1893263622006643,0.0038783150304267,0.0739800420628439,0.0111910192222017,0.0879134926180268,0.0024283118190905,0.3943255513561726,0.0,19.0,3.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,30.0,13.0,16.35,0.0,0.0,16.35,0.20000000000000284,6978.03,-8.16782735792998e-05,0.004081879304713709,0.0026466109686311117,0.008606398910037498
2026-01-29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,55142.66666666666,52296.0,28753,62.0,15.333333333333334,32.333333333333336,23.33333333333333,3.333333333333333,10.666666666666666,2.333333333333333,7.0,15.0,16.333333333333332,6.333333333333333,0.161073499786543,0.0018685812064721,0.0343938931123019,0.0558407544131873,0.013756528066502,0.2410050742651193,0.0719584955840328,0.1218922886464433,0.1941312867420397,0.1040795981773584,0.0,54.0,13.0,27.0,17.333333333333332,3.0,10.333333333333334,2.333333333333333,6.666666666666667,10.0,14.333333333333334,6.0,16.88,0.5299999999999976,0.03241590214067269,16.35,0.0,6969.01,-0.0012926284352460238,-8.16782735792998e-05,0.0027648144970006195,0.00840830520294327
2026-01-30,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,26516.5,25298.0,9520,16.5,8.0,18.0,6.0,0.0,2.0,0.0,3.0,5.0,18.0,2.5,0.1329651928431796,0.0701835939790957,0.153817088277064,0.0144334414643034,0.0,0.0,0.2530549337103241,0.0755852737937114,0.173395086291265,0.122029502839743,0.0045358868013135,13.5,7.5,15.0,5.5,0.0,2.0,0.0,3.0,5.0,14.5,2.5,17.44,0.5600000000000023,0.0331753554502372,16.88,0.5299999999999976,6939.03,-0.004301902278802894,-0.0012926284352460238,0.0038593512806762817,0.00851310275286336
2026-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,22676.666666666668,21691.666666666668,12108,11.333333333333334,7.666666666666667,16.666666666666668,6.0,0.6666666666666666,3.0,0.6666666666666666,2.6666666666666665,3.333333333333333,6.666666666666667,1.3333333333333333,0.1050977657502174,0.0876472688645545,0.0029038124812447,0.0213839887127323,0.0160298186261963,0.0140699791883174,0.232236770859629,0.0224270174136989,0.2778883634046802,0.2117412619783509,0.008573952720378,10.333333333333334,6.333333333333333,11.666666666666666,4.333333333333333,0.6666666666666666,3.0,0.6666666666666666,2.333333333333333,3.333333333333333,6.666666666666667,1.3333333333333333,16.34,-1.1000000000000014,-0.06307339449541294,17.44,0.5600000000000023,6976.44,0.005391243444688998,-0.004301902278802894,0.003969504268281903,0.008678314311938143
2026-02-03,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,36912.5,35316.0,13043,28.0,20.0,9.0,4.0,0.0,22.0,5.0,3.0,11.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2584646706954761,0.108532844067812,0.0,0.2644056083175233,0.3685968769191886,0.0,24.0,18.0,9.0,4.0,0.0,22.0,6.0,3.0,11.0,16.0,3.0,18.0,1.6600000000000001,0.10159118727050176,16.34,-1.1000000000000014,6917.81,-0.008403999747722213,0.005391243444688998,0.005118032261121079,0.005719417631509076
2026-02-04,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,63711.0,56849.0,10943,53.0,28.0,35.0,4.0,2.0,20.0,7.0,10.0,15.0,19.0,3.0,0.1393745513702884,0.0450746592768261,0.0,0.0,0.0,0.0,0.2797075585172461,0.0,0.093084748926253,0.3672305664145524,0.0755279154948341,45.0,26.0,30.0,3.0,2.0,20.0,6.0,9.0,14.0,18.0,3.0,18.64,0.6400000000000006,0.03555555555555556,18.0,1.6600000000000001,6882.72,-0.005072414535814085,-0.008403999747722213,0.005200300746963326,0.004915032059872794
2026-02-05,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,40938.5,40713.0,15289,14.0,2.5,27.0,11.5,3.5,6.5,3.0,5.0,5.0,16.0,9.5,0.0158096879884939,0.0269291504762838,0.0,0.0844106783731255,0.0127836833645488,0.4844834225824505,0.0879652219335599,0.0964671369565179,0.0,0.1484079700036066,0.0427430483214126,12.0,2.5,22.0,7.0,3.0,6.0,5.0,4.5,5.0,14.5,8.5,21.77,3.129999999999999,0.1679184549356223,18.64,0.6400000000000006,6798.4,-0.01225097054652824,-0.005072414535814085,0.006569020290184731,0.005868691935850877
2026-02-06,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,10394.5,9842.5,3691,10.5,4.0,10.0,2.0,0.0,4.5,2.0,1.5,4.0,3.0,1.5,0.0385890007851576,0.0815201708366945,0.0948369457256406,0.0,0.0,0.0569455775417585,0.0300017045164255,0.0011838991453279,0.2594836895997109,0.4000650413376485,0.0373739705116357,10.0,4.0,8.0,2.0,0.0,4.0,2.0,1.5,4.0,2.5,1.5,17.76,-4.009999999999998,-0.18419843821773074,21.77,3.129999999999999,6932.3,0.01969581077900684,-0.01225097054652824,0.012877804003206537,0.008972622790313491
2026-02-09,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,39343.0,37248.0,7018,78.0,12.0,25.0,15.0,2.0,30.0,2.0,11.0,9.0,20.0,1.0,0.4758624886199134,0.0462691998360579,0.0194357122216951,0.0,0.0,0.0,0.0,0.0,0.0243149335895956,0.3998818442391716,0.0342358214935662,66.0,12.0,22.0,10.0,2.0,21.0,5.0,10.0,9.0,18.0,1.0,17.36,-0.40000000000000213,-0.022522522522522626,17.76,-4.009999999999998,6964.82,0.0046910837672922145,0.01969581077900684,0.012806392218622467,0.008954712447800394
2026-02-11,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22314.0,21930.0,4001,19.0,4.0,8.0,84.0,13.0,3.0,2.0,2.0,4.0,12.0,5.0,0.6465798516062679,0.0,0.0949416231090661,0.1522430417335198,0.0,0.0,0.0,0.0385751371053404,0.0375991296835106,0.0300612167622951,0.0,17.0,4.0,7.0,63.0,11.0,3.0,3.0,1.0,3.0,12.0,5.0,17.65,-0.14000000000000057,-0.00786958965711082,17.79,0.4299999999999997,6941.47,-4.897858051433612e-05,-0.003303746543341979,0.011784584550497712,0.008907777083439521
2026-02-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,32248.0,31636.0,5608,36.0,7.0,23.0,10.0,60.0,7.0,4.0,1.0,13.0,16.0,3.0,0.3690791065276811,0.066590527536666,0.0,0.0397408780344542,0.0433138862698523,0.2270368931166678,0.0280075713246415,0.0,0.0937412549814941,0.1324898822085426,0.0,31.0,7.0,19.0,9.0,45.0,7.0,7.0,1.0,12.0,15.0,3.0,20.82,3.1700000000000017,0.17960339943342785,17.65,-0.14000000000000057,6832.76,-0.015660947897203292,-4.897858051433612e-05,0.012848534511815396,0.010127054362359361
